,xinexpo22_I12,xinexpo51_I6,xinexpo56_I5,xinexpo44_I15,xinexpo28_I15,xinexpo74_I6,xinexpo56_I12,xinexpo70_I6,xinexpo62_I6,xinexpo75_I12
Necropsobacter,0,0,0,29.8881554112063,0,25.132654004443,626.583521984017,0,0,0
Leptosphaeria,0,0,0,0,0,0,0,0,0,0
Conyza,0,0,0,0,0,0,0,0,0,0
Dermatophilus,0,0,0,0,0,0,0,0,0,0
Jonquetella,0,0,0,0,0,0,0,0,0,0
Heliconius,17.3446688511143,0,0,0,0,0,0,0,0,0
Allobaculum,0,0,0,25.4218517556166,0,0,0,0,0,0
Mucilaginibacter,0,0,0,0,6.78265301124258,0,16.6823716755146,0,0.203426370770325,0
Meira,0.867280860034912,1.74030306186308,0,0,0,0,0,0,0,0
Verticillium,7.26168360313503,0,0,0,0,0,0,0,0,0
Phlebopus,0.839672628374455,40.2933186617183,3.26893436408887,13.7863023714227,0,15.1655280094161,153.026267003749,0,0,0
Thioalkalivibrio,86.9020974455602,2.15715219099442,0,0.306147651857221,0,0,29.512192901655,0,0,0
Cladonia,0,0,0,0,0,0,0,0,0,0
Beverwykella,1.28621754220298,0,0,0,3.51472288242405,0,0,0,0,0
Phaeoacremonium,4.60396024577729,0,0,0,0,2.54724490696781,0,0,0,0
Chlorella,0,0,0,47.2234641698365,0,0,0,0,0,0
Tuber,0,0.967574939986963,0.337585948125949,0,0,0,0,0,0,0
Tremella,0,2.20738484788557,0,0,0,0,0,0,0,0
Fischerella,0,0,0,0,0,0,0,0,0,0
Glossina,0,0,0,0,0,0,0,0,0,0
Moesziomyces,1.59509894472951,0,0,0,0,0,0,0,0,0
Roseiflexus,17.8950427233375,0,0,0.454327588029313,0,0,0,0,0,0
Platynothrus,0,0,0,0,0,0,0,0,0,0
Dermabacter,0,0,0,0,0,0,0,0,0,0
Tolypothrix,0,0,0,0,0,0,0,0,0,786.596917152251
Vitreoscilla,0,0,0,0,0,0,0,0,0,0
Leucosporidium,2.65370570397636,0,0,0,0,0,0,1.27256446490056,0,0
Rubritalea,0,0,0,0,0,0,0,0,0,0
Gallibacterium,0,0,0,0,0,0,0,0,0,0
Sclerotinia,23.8695970133654,0,0,0,0,94.7847484492551,0,0.394148438702921,0,0
Zymobacter,0,0,0,0,0,0,5.29235183519538,0,1549.86070135035,0
Gillisia,0,0,0,0,0,0,0,24.3279573702823,0,0
Pleomorphomonas,0,0,0,0,0,0,0,0,0,0
Ramlibacter,0,0,0,0,0,0,0,0,0,0
Cystobasidium,0,0,0,1.28170589302445,0,0,0,2.48323489436464,0,0
Sulfurospirillum,0,0,0,0,0,0,0,0,0,0
Halobacteriovorax,0.698521997129263,0,0,0,0,0,0,0,0,0
Pestalotiopsis,23.9309025565932,0,0,0,0,52.2440274619278,0,0,0,0
Olsenella,0,0,0,0,1.36904965183561,0,0,0,0,0
Acidaminococcus,5.78026096810386,0,0,0,37.6026629771857,0,0,0,0,0
Pseudolabrys,28.630401310582,0,0,0,299.77101412228,0,0,0,0,0
Marvinbryantia,0,0,0,0,0,0,0,0,0,0
Onthophagus,0,0,0,0,0,0,0,0,0,1.76081312800971
Rudanella,25.017640977779,0,0,0,0,0,0,0,0,0
Spinacia,0,18.4931509472425,0,0,0,40.3114595686309,0,33.2341032812031,0,0
Achipteria,0,0,0,0,0,0,2.37073568716241,0,0,0
Hypothenemus,0,7.06916653577933,0,0,0,0,0,0,0,0
Passalora,2.4924585101634,0,0,23.2203425998027,0,0,0,0,0,0
Proteus,0,0,0,0,0,0,0,0,11.7580553888943,0
Sarocladium,0,0,0,0,0,0,0,0,0,0
Candidatus Nitrosopelagicus,0,1.59487392352517,0,0,0,0,0,0,0,0
Thermomonospora,0,0,0,0,0,0,0,0,0,0
Herbinix,0,0,0,0,0,0,0,0,0,0
Agromyces,31.6911114514103,0,0,6.22896750114624,0,0,0,0,0,0
Monoraphidium,0,0,0,0,0,0,103.378086977136,0,0,0
Dysgonomonas,0,0,0,112.571605579428,0,0,0,104.119158346987,0,0
Trebouxia,6.60684528600659,0,0,0,0,0,0,0,0,0
Ureibacillus,10.2767678942033,0,2.77632258844924,0,0,0,0,0,0,0
Plutella,0,0,0,0,0,0,0,0,0,0
Actinoalloteichus,0,0,0,0,0,0,0,0,0,0
Baudoinia,49.1819784545654,0,0,0,0,0,0,0,0,0
Gottschalkia,0,0,0,0,0,0,0,0,0,0
Youngiibacter,0,0,0,0,9.66209726427423,0,0,0,0,0
Salinibacter,0,0,0,0,0,0,0,0,0,0
Ardenticatena,11.7071238406567,0,0,0,0,0,0,0,0,0
Neochlamydia,0,0,0,0,0,0,0,0,0,0
Phormia,0,0,0,0,0,0,0,0,0,0
Sesamum,0,0.15798943945517,0,0,0,0,0,0,0,0
Atule,4.05696641466184,0,0,0,0,0,0,0,0,0
Vulgatibacter,1.78097353185178,0,0,0,0,0,0,0,0,0
Drechslerella,0,0,0,5.49467351474535,0,886.640317507441,0,0,0,0
Dothistroma,0,0,0,0,0,0,0,0,0,0
Aphanomyces,0,0,0,0,0,0,0,0,0,0
Phoenix,0,0,0,0,0,0,0,0,0,0
Rasamsonia,0,0,0,0,0,0,0,0,0,0
Rattus,0,0,0,0,0,0,0,11.1546717397653,0,0
Ferrimicrobium,0,12.2957530144996,0,0,0,0,0,0,0,0
Trichinella,0,0,0,0,0,0,0,0,0,0
Steinernema,0,0,0,0,0,0.818770047591993,0,0,0,89.6904561265044
Derxia,0,0,0,0,0,0,0,0,0,0
Parastagonospora,0,1.12982386840968,0,0,0,0,0,0,0,0
Thermocrispum,0,0,0,0,0,0,0,0,0,0
Fenollaria,0,0,0,0,0,0,0.133731840917138,0,0,0
Rudaea,0,0,0,0,0,0,0,0,0,0
Plesiomonas,79.2134527674732,0,0,0,0,0,0,0,0,0
Bipolaris,1.68453830158337,0,0,0,0,0,0,0,0,0
Cryomyces,32.7774527696787,0,0,2.12457667303114,0,0,0,0,0,0
Pseudohongiella,0,0,0,0,0,0,0,0,0,0
Glutamicibacter,0,0,0,0,0,0,0,0,0,0
Apis,0,0,0,0,0,305.33232297408,0,49.3471636042212,0,0
Thermobacillus,0,0,0,0,0,0,0,0,0,0
Halobacillus,0,0,0,0,0,0,0,0,0,0
Bilophila,0,0,0,0,0,0,0,0,0,0
Lecanosticta,0,0,0,0,0,3.17192947826502,0,0,0,0
Hydrogenophaga,0,2.42188031951848,0,0,0,0,0,0,0,0
Rhizobacter,74.7754011899475,11.9815956608959,0,0,209.192161822887,6.70196953622425,0,0,0,0
Parachlorella,0,0,0,0,2.46442587337847,0,0,45.21867034137,0,0
Prunus,4.12631467889933,0,144.114894120413,5.55885717178821,0,11.0368968299523,0.222396129065139,0,0,0
Brevibacillus,0,0,0,0,0,0,0,0,0,0
Saccharomyces,0,0,0,0,0,0,0,0,0,0
Anaerolinea,0,0,0,0,0,0,0,0,0,0
Commensalibacter,0,0,0,0,0,0,0,0,0,0
Cetobacterium,0,0,0,0,0,0,0,0,0,0
Suillus,0,0,0,0,0,0,0,0,0,0
Crinalium,63.4677712447415,0,0,0.271322280257039,0,0,0,0,0,0
Psychrobacillus,0,0,0,0,0,0,0,0,0,0
Stagonospora,26.5929040640464,0,0,0,0,0,0,0,0,0
Salmo,0,0,0,0,0,0,0,0,0,0
Pseudocercospora,4.85814497294784,0,0,0,0,0,0,0,0,0
Rivularia,0,0,0,0,0,0,0,0,0,0
Hypoxylon,0,0,0,0,0,0,0,0,0,0
Neonectria,0.538180793181811,0,0,0,0,0,0,0,0,0
Jaapia,0,103.104043134849,0,0,0,0,1.28160929457898,0,0,0
Metarhizium,8.47064801064339,0,0,0,0,0,0,0,0,0
Ophiostoma,6.12466155191199,1.48346977604892,0,0,0,0,0,0,0,0
Sulfuricurvum,0,0,0,0,0.306673750323615,0,0,0,0,0
Dioszegia,3.35455652643436,0,0,0,0,0,0,0,0,0
Chitinivibrio,0,0,0,0,0,0,0,0,0,0
Elusimicrobium,0,0,0,0,0,0,0,0,0,0
Phenylobacterium,3.09713555825285,0,220.373295772368,0,0,0,45.1632681486502,0,0,0
Luteimonas,0,0,0,0,0,0,0,0,0,0
Bulleromyces,17.5586693709847,4.31308823584777,0,0,0,0,0,0,0,0
Kaistia,0,0,0,0,0,0,0,50.4488989349154,0,0
Elstera,0,0,0,0,0,0,0,0,0,0
Cajanus,0,0,0,0,0,0,0,0,0,0
Actinotignum,0,0,0,0,0,0,0,0,0,0
Dehalococcoides,18.4452721084795,0,0,48.8857512819811,0,0,0,0,0,0
Altererythrobacter,0,0,0,0.397873165505578,0,0,0,0,0,0
Epichloe,0,0,0,26.5795132813187,0,0,0,0,0,0
Diuraphis,0,0,0,0,0,0,0,0,0,0
Shinella,0,0,0,0,0,0,0,0,0,0
Anoplophora,0,0,0,0,0,0,0,0,0,0
Asticcacaulis,4.49910008488543,0,0,0,0,0,0,0,0,0
Nodosilinea,0,0,0,0,0,0,179.864232030739,0,0,0
Endornavirus,0,0,0,0,0,0,0,0,0,0
Salinimicrobium,0,0,0,0,0,0,0,0,0,0
Daphnia,0.9924976135777,0,0,0,0,0,15.2746037680333,35.2487543921446,131.408390167441,0
Nitrosospira,0,0,0,0,0,0,0,0,11.4887445995188,0
Primula,0,0,0,0,0,0,0,0,0,0
Tyzzerella,0,2.31230442198368,0,0,0,0,0,0,0,0
Haliscomenobacter,0,0,0,0,0,0,0,0,0,0
Acidisphaera,18.0950388714199,0,0,0,0,0,24.2088068719128,0,0,451.058254133606
Alcanivorax,0,0.792984159801297,0,0,0,0,0,0,0,0
Oscheius,0,0,0,0,0,0,0,0,0,0
Oceanimonas,0,0,0,0,34.299189233886,1.24844771514051,0,0,0,0
Limnephilus,18.3492258410113,0,0,0,0,0,0,0,0,0
Gongylonema,0,0,0,0,0,0,0,0,0,0
Methylibium,0,0,0,0,0,0,0,0,0,0
Kwoniella,0,22.0920456645308,0,0,0,0,0,0,0,0
Cercospora,0,0,0,0,45.3248884784957,0,0,0,0,0
Ensifer,0,0,0,0,27.046752248302,0,0,0,0,0
Microbispora,0,0,0,0,0,0,0,0,0,0
Succinispira,0,0,0,0,0,0,0,0,0,0
Jatropha,0.764109799397064,0,0,0,0,0,0,0,0,0
Ixodes,0,0,0,0,0,0,0,0,0,0
Thermogemmatispora,0,0,0,0,0,0,0,0,0,0
Macrostomum,0,0,0,2.34104515596505,0,0,6.55057088869866,0,0,0
Pseudovibrio,0,0,0,0,0,0,1.32694426990029,0,0,0
Heterococcus,21.4545253406187,0,0,7.69185945065553,0,0,0,4.79167916213349,0,0
Wolfiporia,0,3.38338370428064,0,0,0,0,0,0,0,0
Galerina,0,0,0,0,0,0,0,0,0,0
Claviceps,0,0,0,0,0,0,0,0,0,0
Candidatus Pelagibacter,0,0,0,0,0,0,0,0,0,0
Bhargavaea,0,0,0,0,0,0,0,0,0,0
Pelagibacterium,0,0,0,0,0,0,0,0,0,0
Fervidicella,0,0,0,0,0,0,0,0,0,0
Sunxiuqinia,0,0,0,0,0,0,0,0,0,0
Sporosarcina,0,0,0,0,0,0,0,0,0,0
Lasius,0,1.35383911376779,69.4729535706364,12.705352722149,0,0,0,195.924297499663,0,0
Polistes,0,0,0,0,0,0,0,0,0,0
Geotrichum,19.2500808479732,0,0,0,0,0,0,0,13.3176861313555,54.3633105730794
Candidatus Koribacter,17.2163484964011,0,0,0,0,0,0,0,0,0
Xanthophyllomyces,0,0,0,0,0,0,0,0,0,0
Polycyclovorans,0,0,0,0,0,0,0,0,0,0
Francisella,0,0,0,0,0,0,0,0,0,0
Brachymonas,0,0,0,0,0,0,0,0,0,0
Aquitalea,0,0,0,0,0,0,0,0,0,0
Romanomermis,0,0,0,0,0,0.466754609494446,0,0,0,0
Cryptosporidium,0.378616322333549,0,0,11.8472265074294,0,0,0,0,0,0
Sobemovirus,0,0,0,0,0,0,0,0,0,0
Catabacter,0,0,0,0,0,0,0,0,0,0
Fistulina,0.733519005443425,0,0,0,18.6176309753869,0,3.66883489146524,0,0,0
Phyllosticta,0,0,7.70215682864153,0,0,0,0.118313681873001,0,0,0
Piriformospora,0,58.7816145847206,0,2.9271494641881,0,0,0,0,0,0
Hyalangium,0,0,0,0,0,0,0,0,0,0
Hungatella,0,0,0,0,0,0,0,0,0,0
Coelastrella,0,0,0,0,0,0,0,0,0,0
Allofustis,0,0,0,0,0,0,0,0,0,0
Nitriliruptor,0,0,0,0,0,0,0,0,0,0
Dechloromonas,0,0,0,0,0,0,0,0,0,0
Sporolactobacillus,0,0,0,0,0,0,0,0,0,0
Vigna,0,0,0,0,0,0,0,0,0,0
Butyricicoccus,0,0,0,0,0,0,0,0,0,0
Leclercia,0,0,0,17.0494201539964,5.04297595986939,0,0,0,9.39990219343063,0
Simiduia,0,0,0,0,0,0,0,0,0,0
Gyalolechia,1.29269922722371,0,0,0,0,0,0,0,0,0
Hammondia,0,0.950969446997066,0,0,0,0,0,0,0,0
Volvariella,0,15.4285825809059,0,0,0,0,0,0,0,0
Sporothrix,0,0,0,3.62320944677842,0,0,0,0,0,0
Prochlorococcus,0,0,0,0,0,0,0,0,0,0
Anaplasma,0,0,0,0,0,0,0,0,0,0
Candidatus Portiera,0,0,0,0,0,0,0,156.57791687725,0,0.295838352529031
Knoellia,0,0,0,0,0,0,0,0,0,0
Colwellia,0,0,0,0,0,0,0,0,0,0
T4likevirus,0,0,0,0,0,0,0,0,0,0
Luteipulveratus,0,0,0,0,0,0,0,0,0,0
Rutstroemia,0,0,0,0,141.001828124017,0,0,0,0,0
Anaeroglobus,0,0,0,0,0,0,0,0,0,0
Bosea,6.49770604175743,0,0,20.7950881835221,0,0,2.36236076310564,0,0,0
Candidatus Regiella,0,0,0,0,0,0,0,0,0,0
Vagococcus,0,0,0,0,0,0.965402162594807,0,0,0,0
Desulfotalea,0,0,0,0,0,0,0,0,0,0
Angustibacter,0,0,0,0,0,0,0,0,0,0
Lymnaea,0,0,0,0,0,0,0,0,0,0
Cobetia,0,0,0,0,0,0,0,0,0,0
Hoeflea,0,0,0,0,0,0,0,0,0,0
Tipula,0,0,0,0,0,0,0,0,0,0
Catharanthus,0,0,0,0,0,0,0,0,0,0
Marssonina,0,0,0,0,8.56808002231354,0,0,0,0,0
Marinococcus,0,0,0,0,0,0,0,0,0,0
Fagopyrum,0,0,0,0,0,0,0,0,0,0
Desulfobacter,0,0,0,0,0,0,0,0,0,0
Stegodyphus,7.91029905986267,1.25195636041065,0,0,0,0,0,0,0,0
Faecalitalea,0,0,0,0,0,0,0,0,0,0
Pusillimonas,0,0,0,0,0,0,0,0,0,0
Parascaris,0,0,0,0,0,0.722638132273747,0,0,0,0
Alloascoidea,0,0,0,0,0,0,0,0,0,0
Cyanothece,0,0,0,0,0,0,0,0,0,0
Pimelobacter,0,0,0,0,0,0,0,0,0,0
Dictyostelium,1.88713152296675,0,0,0,0,0,0,0,0,0
Kuraishia,0,0,0,0,0,0,0,0,0,0
Azoarcus,0,0,0,0,0,0,0,0,0,0
Paraburkholderia,0,0,0,0,0,0,0,0,0,0
Thermobaculum,22.073195120647,0,0,0,0,0,0,0,0,0
Setaria,0,0,0,0,0,0.163572522427879,0,0,0,0
Niveispirillum,0,0,0,0,0,0,0,0,0,0
Xylaria,5.36392069817627,0,0,0,0,0,0,0,0,0
Kandleria,0,0,0,0,0,0,0,0,0,0
Pseudacidovorax,0,0,0,0,0,0,0,0,0,0
Coboldia,0,0,0,0,0,0,0,0,0,0
Caenorhabditis,10.2438468231803,0,0,0,0,0,0,0,0,0
Timonella,0,0,0,0,0,0,0,0,0,0
Chaoborus,0,0,0,0,0,0,0,0,0,0
Uromyces,0,0,0,0,0,0,0,0,0,0
Allomyces,1.98758926735535,0.5203498863198,0,0,0,0,0,0,0,0
Neosynechococcus,0,0,0,0,0,0,0,0,0,0
Sphaerochaeta,0,0,0,0,0,0,0,0,0,0
Gerris,0,0,0,0,0,0,0,0,0,0
Cicer,0,0,0,0,0,0,0,0,0,0
Ananas,0,0,0,0,0,0,0,0,0,0
Pelomonas,0,0,0,0,0,0,0,0,0,0
Holtermannia,0,0,0,0,0,0,0,0,0,0
Neolentinus,18.1293893496251,3.45751688781001,0,9.84716593786311,0,0,0,0,0,0
Mitsuokella,0,0,0,0,0,0,0,0,0,0
Nilaparvata,0,0,0,0,0,0,0,0,0,0
Orpinomyces,5.68369287764142,0,0,0,0,0,0,0,0,0
Coniophora,0,0,0,46.4484243582237,0,0,0,0,0,0
Gliomastix,0,0,0,0,0,0,0,0,0,0
Sandarakinorhabdus,5.65349435179039,0,0,0,0,0,0,0,0,0
Methylophaga,0,0,0,0,0,0,0,0,0,0
Shuttleworthia,0,1.44822624896517,0,0,0,0,0,0,0,0
Pseudanabaena,0,0,0,0,0,0,0,0,0,0
Shimazuella,0,0,0,0,0,0,0,0,0,0
Komagataella,0,0,0,0,0,0,0,0,0,0
Auricularia,8.21801629600226,9.29620017897143,0,0,0.975969884857316,1.20251766623567,0,0,0,0
Saprospira,0,0,0,0,0,33.7033268017561,0,0,0,0
Paecilomyces,0,0,0,0,0,0,0,0,0,0
Papilio,0,0,0,0,0,0,0,0,0,0
Kalmanozyma,7.21035518645598,51.8882487975163,0,0,0,0,7.73035807279868,0,0,0
Laribacter,0,0,0,0,0,0,0,0,0,0
Salimicrobium,0,0,0,0,0,0,0,0,0,0
Hypovirus,3.26849220736782,0,0,0,0,0,0,0,0,0
Moniliophthora,0,0,0,0,0,0,0,0,0,0
Weeksella,0,0,0,0,0,0,0,0,0,0
Thermomucor,0,0,0,0,0,2.08033708734776,0,0,0,0
Ciborinia,0,0,0,8.43753287366196,0,81.4235312749547,0,0,0,0
Leptoxyphium,41.4877693582372,0,0,0,0,0,0,0,0,0
Amborella,0,0,0,0,0,0,0,0,0,0
Corynespora,0,0,0,0,0,0,0,0,0,0
Eristalis,0,0,0,0,0,0,0,0,0,0
ssRNA viruses,0,0,0,0,0,0,0,0,0,0
Ignavibacterium,0,0,0,0,0,0,0,0,0,0
Erythrobacter,0,0,0,0,0,0,0,0,0,0
Dendroctonus,0.530661969081605,0,0,0,0,0,0,0,0,0
Aparavirus,0,0,0,0,0,0,0,0,0,0
Arsenophonus,0,0,0,0,0,0,0,0,0,0
Neofusicoccum,0,0,0,0,0,0,0,0,0,0
Vogesella,0,0,0,0,0,0,0,0,0,0
Desulfomicrobium,0,0,0,0,0,0,0,0,0,0
Micromonas,0,0,0,0,0,0,0,0,0,0
Propionispira,0,0,0,0,0,0,0,0,0,0
Pseudozyma,2.73121504497295,0,0.186191384870034,0,0,0,0.310534093153477,0,0,0
Monomorium,0,0,0,0,0,0,0,0,0,0
Fragilariopsis,0,0,0,24.1080514392374,0,0,0,0,0,0
Duganella,0,0,0,0,0,0,0,0,0,0
Methanocorpusculum,0,0,0,0,0,0,0,0,0,0
Planktothrix,0,0,0,0,0,0,0,0,0,0
Strongylocentrotus,0,0,0,0,0,0,0,0,0,0
Verruconis,0,0,0,0,0,0,0,0,0,0
Cotesia,0,0,0,0,0,0,0,0,0,0
Purpureocillium,0,0,0,0,0,0,0,0,0,0
Acidiphilium,1.25705172243764,0,0,0,0,0,0,0,0,0
Isosphaera,0,0,0,0,0,0,0,0,0,0
Gramella,0,0,0,0,0,0,0,0,0,0
Calycina,0,0,0,0,0,0,0,0,0,0
Clonostachys,0,0,0,0,0,0,0,0,0,0
Hibiscus,1.17668426702327,0,96.9320448860479,0,0,0,0,0,0,0
Syntrophobacter,0,0,0,0,0,0,0,0,0,0
Meiothermus,0,0,0,0,0,0,0,0,0,0
Leadbetterella,1.2736405944156,0,0,0,0,0,0,0,0,0
Ocimum,0,0,0,0,0,0,0,0,0,0
Tolypocladium,0,0,0,0,0,0,0,0,0,0
Desulforegula,0,0,0,0,0,0,0,0,0,0
Oerskovia,1.90398536353849,0,0,0,0,0,0,0,0,0
Herpetosiphon,0,0,0,0,0,0,0,0,0,0
Stachybotrys,0.156322176597241,0,0,0,0,0,0,0,0,0
Yarrowia,0,0,0,0,0,0,0,0,0,0
Candidatus Aquiluna,0,0,0,0,0,0,0,0,0,0
Capniomyces,9.48012754201986,0,0,0,0,0,0,12.9578847388055,0,0
Ictidomys,0,0,0,0,0,0,0,0,0,0
Intestinimonas,0,0,0,0,0,0,0,0,0,0
Lodderomyces,0,0,0,0,0,0,0,0,0,63.014537849937
Linum,0,0.178646970481982,0,0,0,0,0,0,0,0
Acytostelium,47.7970136554786,0,0,0,0,0,0,0,0,0
Saccharicrinis,0,0,0,0,0,0,0,0,0,0
Frischella,0,0,0,0,0,0,0,0,0,0
Lentzea,0,0,0,0,0,0,24.9651984468358,0,0,0
Caldimonas,0,0,0,0,0,0,0,0,0,0
Ascocoryne,0,0,0,0,0,0,0,0,0,0
Steganacarus,0,0,0,0,0,0,0,0,0,0
Diplodia,0,0,0,0,0,0,0,0,0,0
Methylotenera,0,25.6265281034093,0,0,0,0,39.0832784930567,0,0,0
Lysinimicrobium,0,0,0,0,0,0,0,0,0,0
Dehalogenimonas,59.1913584032611,0,0,0,0,0,0,0,0,0
Aliivibrio,0,18.0995969453288,0,0,0,0,0,0,0,0
Leeuwenhoekiella,0,0,0,0,0,0,0,0,0,0
Columba,0,0,0,0,0,0,0,0,0,0
Sphaeroforma,0,0,0,0,0,0,0,0,0,0
Phaseolus,0,0,0,0,0,0,0,0,0,0
Desulfonatronovibrio,2.72149525241756,0,0,0,0,0,0,0,0,0
Carica,0,0,0,0,0,0,0,0,0,0
Luteovirus,0,0,0,0,0,0,0,0,0,0
Tilletiaria,0,0,0,0,0,0,0,0,0,0
Micavibrio,3.54159845562625,0,0,0,0,0,0,0,0,0
Umbilicaria,0,0,0,0,0,0,0,0,0,0
Thermotoga,0,0,0,0,0,0,0,0,0,0
Nasonia,0,0,0,0,0,0,0,0,0,0
Barnesiella,0,0,0,0,0,0,0,0,0,0
Stackebrandtia,0,0,0,0,0,0,0,0,0,0
Coprobacillus,0,0,0,0,0,0,0,0,0,0
Filobasidium,92.3391110044922,0,0,0,0,0,0,0,0,0
Granulicoccus,0,0,0,0,0,0,0,0,0,0
Prolixibacter,0,0,0,0,0,0,0,0,0,0
Kamptonema,0,0,0,0,0,0,0,0,0,0
Dactylellina,0,0,0,0,0,0,0,0,0,0
Gordonibacter,0,0,0,0,0,0,0,0,0,0
Thermodesulfovibrio,0,0,0,0,0,0,0,0,0,0
Elaeis,22.4546657465791,0,0,0,0,0,0,0,0,0
Rahnella,0,0,0,2.73777934898143,0,0,0,0,0,0
Coleofasciculus,0,0,0,0,0,0,0,0,0,0
Alkaliphilus,0,0,0,0,0,0,0,0,0,0
Parascardovia,0,0,0,0,0,0,0,0,0,0
Carnimonas,0,0,0,0,0,0,0,0,130.485746478252,0
Thermosinus,0,0,0,0,0,0,0,0,0,0
Ruania,0,0,0,0,0,0,0,0,0,0
Hyla,0,0,0,0,0,0,0,0,0,0
Solitalea,20.2675944547253,0,0,0,0,0,0.377530188853989,0,0,0
Leptographium,0,0,29.7698091658117,6.31295699729017,17.1296957323023,0,0,0,0,0
Actinosynnema,0,0,0,0,0,0,0,0,0,0
Catelliglobosispora,0,0,0,0,0,0,0,0,0,0
Lewinella,0,0,0,0,0,0,0,0,0,0
Serpula,0,1.00444200049627,0,0,0,0,0,0,0,0
Deferrisoma,0,0,0,14.751626772127,0,0,0,0,0,0
Tauraco,0,0,0,0,0,0,0,0,0,0
Lampropedia,0,0,0,0,0,0,0,0,0,0
Anaerobacillus,1.10371053973519,0,0,0,0,0,0,0,0,0
Urostyla,0,0,0,0,0,0,0,0,0,0
Cystobasidiopsis,0.935981531281799,0,0,0,0,0,0,0,0,0
Fopius,0,0,0,0,0,2.50162394854342,0,0,0,0
Aureispira,58.4597769271915,0,0,0,0,0,0,0,0,0
Azovibrio,0,0,0,0,0,0,0,0,0,0
Saksenaea,0,0,0,5.8053711157568,0,0,0,0,0,0
Eggerthella,0,0,0,0,0,0,0,0,0,0
Proteiniclasticum,2.69116448854707,0,0,0,0,0,0,0,0,0
Fibrobacter,0,0,0,0,0,0,0,0,0,0
Pseudorhodobacter,23.8992757123656,0,0,4.14831867009534,0,0,0,0,0,0
Anthracocystis,0,0,0,7.95384306241663,0,0,0,0,0,0
Acetivibrio,0,0,0,0,0,0,0,0,0,0
Dactylonectria,1.31214262315372,0,0,0,0,0,0,0,0,0
Intrasporangium,38.7956953800927,0,0,0,0,0,0,0,0,0
Balansia,0,0,0,0,0,0,0,0,0,0
Huntiella,0,0,0,8.13526128819722,0,0,0.235957019408454,0,0,0
Conidiobolus,0,0,0,0,0,0,0,0,0,0
Shiraia,0,0,0,0,0,0,0,0,0,0
Stylonychia,2.57074753958837,0,0,0,0,0,0,0,0,0
Blastomyces,0,0,0,0,0,0,0,0,0,0
Sphaerobolus,0,0,0,0,0,0,0,0,0,0
Tenacibaculum,0,0,0,0,0,0,0,0,0,0
Isoperla,0,0,0,0,0,0,0,159.720047935757,0,0
Candidatus Schmidhempelia,0,0,0,0,0,0,0,0,0,0
Zunongwangia,0,0,0,0,0,0,0,0,0,0
Caballeronia,0,0,0,0,0,0,0,0,0,0
Pseudorhodoferax,14.2138383922205,0,3.34415949485091,0,0,0,0,0,0,0
Haloplasma,0,0,0,0,0,0,0,0,0,0
Chlamydia,110.604103650998,0,0,0,0,0,0,0,0,0
Acidocella,6.07903438003101,0,0,0,0,0,0,0,0,0
Spongiibacter,0,0,0,0,0,0,0,0,0,0
Silanimonas,0,0,0,0,0,0,0,0,0,0
Thermomyces,0,0,0,0,0,0,0,0,0,0
Symbiobacterium,0,0,0,0,0,0,0,0,0,0
Mesobuthus,0,0,0,0,0,0,0,0,0,0
Ornithobacterium,0,0,0,0,0,0,0,0,0,0
Desulfobulbus,0,0,0,27.5887668441816,0,18.931010908892,0,0,0,0
Yonghaparkia,0,0,0,0,0,0,0,0,0,0
Parachlamydia,44.4721296322227,13.4352947903001,0,0,0,0,0,0,0,0
Candidatus Stoquefichus,0,0,0,0,0,0,0,0,0,0
Fonsecaea,2.36776409809366,0,0,0,0,179.166890019059,0,0,0,0
Cylindrospermum,0,0,0,15.0996533491678,0,0,0,0,0,0
Dichanthelium,0,0,0,0,0,0,0,0,0,0
Spodoptera,0,0,0,0,0,0,0,0,0,0
Paraurostyla,0,0,0,0,0,0,0,0,0,0
Vittaforma,0,0,0,0,0,0,0,0,0,0
Candidatus Accumulibacter,0,33.8239009088654,0,0,0,0,0,0,0,0
Thielavia,0.417117314114064,0,0,0,0,0,0,0,0,0
Fundulus,0,0,0,0,0,0,0,0,0,0
Jeotgalibacillus,0,0,0,0,0,0,0,0,0,0
Ephydra,0,0,0,0,0,0,0,0,0,0
Anditalea,0.724315034490098,0,0,0,0,0,0,0,0,0
Piezodorus,0,0,0,0,0,0,0,0,0,0
Pannonibacter,0,0,0,0,0,0,0,0,0,0
Starmerella,0,3.67606622042298,0,0,0,0,0,0,0,0
Tissierella,0.325734633885667,0,0,0,0,0,0,0,0,0
Alkaliflexus,0,0,0,0,0,0,0,0,0,0
Rhodoferax,0,0,0,0,0,0,0,0,0,0
Corvus,0,0,0,0,0,0,0,0,0,0
Magnaporthe,0,0,0,0,0,0,0,0,0,0
Naegleria,0,0,0,0,0,0,0,0,0,0
Anaerobiospirillum,0,0,0,0,0,0,0,0,0,0
Trichophyton,0,0,0,21.4419779641959,0,0,0,0,0,0
Ceratina,0,0,0,0,0,0,0,0,0,0
Catenuloplanes,0,0,0,0,0,0,0,0,0,0
Marinifilum,0,0,0,0,0,0,0,0,0,0
Echinicola,0,0,0,0,0,0,0,0,0,0
Torrubiella,0,0,0,0,0,0,0,0,0,0
Thalassolituus,0,0,0,0,0,0,0,0,0,0
Psychroflexus,0,0,0,0,0,0,0,0,0,0
