"from","to","Correlation","p_value","fdr","from_name","to_name","from_number","to_number"
"exposome_genus_Galerina","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Galerina","family_Peptostreptococcaceae",5,29
"exposome_genus_Galerina","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Galerina","family_unclassified_Clostridiales",5,29
"exposome_genus_Galerina","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Galerina","Clostridium.XI",5,29
"exposome_genus_Galerina","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Galerina","Clostridium.XlVa",5,29
"exposome_genus_Galerina","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Galerina","unclassified_Clostridiales",5,29
"exposome_genus_Ganoderma","phylum_Proteobacteria",0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","phylum_Proteobacteria",7,9
"exposome_genus_Ganoderma","class_Bacilli",0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","class_Bacilli",7,32
"exposome_genus_Ganoderma","order_Lactobacillales",0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","order_Lactobacillales",7,32
"exposome_genus_Ganoderma","family_Ruminococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","family_Ruminococcaceae",7,9
"exposome_genus_Ganoderma","family_Streptococcaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","family_Streptococcaceae",7,32
"exposome_genus_Ganoderma","genus_Flavonifractor",-0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","Flavonifractor",7,9
"exposome_genus_Ganoderma","genus_Streptococcus",0.974679434480896,0.00481823046819854,2.31711243043294,"Ganoderma","Streptococcus",7,9
"exposome_genus_Gardnerella","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Gardnerella","family_Prevotellaceae",2,17
"exposome_genus_Gardnerella","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Gardnerella","Faecalibacterium",2,29
"exposome_genus_Geobacillus","phylum_Verrucomicrobia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","phylum_Verrucomicrobia",8,23
"exposome_genus_Geobacillus","class_Verrucomicrobiae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","class_Verrucomicrobiae",8,23
"exposome_genus_Geobacillus","order_Verrucomicrobiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","order_Verrucomicrobiales",8,23
"exposome_genus_Geobacillus","family_Verrucomicrobiaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","family_Verrucomicrobiaceae",8,23
"exposome_genus_Geobacillus","genus_Akkermansia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","Akkermansia",8,23
"exposome_genus_Geobacillus","genus_Anaerotruncus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","Anaerotruncus",8,10
"exposome_genus_Geobacillus","genus_Oscillibacter",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","Oscillibacter",8,23
"exposome_genus_Geobacillus","genus_Parabacteroides",-0.974679434480896,0.00481823046819854,2.31711243043294,"Geobacillus","Parabacteroides",8,23
"exposome_genus_Glarea","genus_unclassified_Coriobacteriaceae",-1,0.0166666666666667,1.77815125038364,"Glarea","unclassified_Coriobacteriaceae",1,17
"exposome_genus_Gliomastix","family_Peptostreptococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gliomastix","family_Peptostreptococcaceae",5,29
"exposome_genus_Gliomastix","family_unclassified_Clostridiales",0.974679434480896,0.00481823046819854,2.31711243043294,"Gliomastix","family_unclassified_Clostridiales",5,29
"exposome_genus_Gliomastix","genus_Clostridium.XI",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gliomastix","Clostridium.XI",5,29
"exposome_genus_Gliomastix","genus_Clostridium.XlVa",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gliomastix","Clostridium.XlVa",5,29
"exposome_genus_Gliomastix","genus_unclassified_Clostridiales",0.974679434480896,0.00481823046819854,2.31711243043294,"Gliomastix","unclassified_Clostridiales",5,29
"exposome_genus_Globodera","genus_Barnesiella",-0.974679434480896,0.00481823046819854,2.31711243043294,"Globodera","Barnesiella",3,12
"exposome_genus_Globodera","genus_Clostridium.IV",-0.974679434480896,0.00481823046819854,2.31711243043294,"Globodera","Clostridium.IV",3,12
"exposome_genus_Globodera","genus_unclassified_Ruminococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Globodera","unclassified_Ruminococcaceae",3,12
"exposome_genus_Gongronella","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Gongronella","class_Bacilli",3,32
"exposome_genus_Gongronella","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Gongronella","order_Lactobacillales",3,32
"exposome_genus_Gongronella","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Gongronella","family_Streptococcaceae",3,32
"exposome_genus_Grifola","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Grifola","family_Peptostreptococcaceae",5,29
"exposome_genus_Grifola","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Grifola","family_unclassified_Clostridiales",5,29
"exposome_genus_Grifola","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Grifola","Clostridium.XI",5,29
"exposome_genus_Grifola","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Grifola","Clostridium.XlVa",5,29
"exposome_genus_Grifola","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Grifola","unclassified_Clostridiales",5,29
"exposome_genus_Gyalolechia","phylum_Verrucomicrobia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","phylum_Verrucomicrobia",8,23
"exposome_genus_Gyalolechia","class_Verrucomicrobiae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","class_Verrucomicrobiae",8,23
"exposome_genus_Gyalolechia","order_Verrucomicrobiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","order_Verrucomicrobiales",8,23
"exposome_genus_Gyalolechia","family_Verrucomicrobiaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","family_Verrucomicrobiaceae",8,23
"exposome_genus_Gyalolechia","genus_Akkermansia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","Akkermansia",8,23
"exposome_genus_Gyalolechia","genus_Anaerotruncus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","Anaerotruncus",8,10
"exposome_genus_Gyalolechia","genus_Oscillibacter",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","Oscillibacter",8,23
"exposome_genus_Gyalolechia","genus_Parabacteroides",-0.974679434480896,0.00481823046819854,2.31711243043294,"Gyalolechia","Parabacteroides",8,23
"exposome_genus_Gymnopus","genus_unclassified_Coriobacteriaceae",-1,0.0166666666666667,1.77815125038364,"Gymnopus","unclassified_Coriobacteriaceae",1,17
"exposome_genus_Haloferula","phylum_Verrucomicrobia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","phylum_Verrucomicrobia",8,23
"exposome_genus_Haloferula","class_Verrucomicrobiae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","class_Verrucomicrobiae",8,23
"exposome_genus_Haloferula","order_Verrucomicrobiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","order_Verrucomicrobiales",8,23
"exposome_genus_Haloferula","family_Verrucomicrobiaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","family_Verrucomicrobiaceae",8,23
"exposome_genus_Haloferula","genus_Akkermansia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","Akkermansia",8,23
"exposome_genus_Haloferula","genus_Anaerotruncus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","Anaerotruncus",8,10
"exposome_genus_Haloferula","genus_Oscillibacter",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","Oscillibacter",8,23
"exposome_genus_Haloferula","genus_Parabacteroides",-0.974679434480896,0.00481823046819854,2.31711243043294,"Haloferula","Parabacteroides",8,23
"exposome_genus_Hebeloma","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Hebeloma","family_Peptostreptococcaceae",5,29
"exposome_genus_Hebeloma","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hebeloma","family_unclassified_Clostridiales",5,29
"exposome_genus_Hebeloma","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Hebeloma","Clostridium.XI",5,29
"exposome_genus_Hebeloma","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Hebeloma","Clostridium.XlVa",5,29
"exposome_genus_Hebeloma","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hebeloma","unclassified_Clostridiales",5,29
"exposome_genus_Helminthosporium","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Helminthosporium","family_Prevotellaceae",2,17
"exposome_genus_Helminthosporium","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Helminthosporium","Faecalibacterium",2,29
"exposome_genus_Heterobasidion","phylum_Proteobacteria",0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","phylum_Proteobacteria",7,9
"exposome_genus_Heterobasidion","class_Bacilli",0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","class_Bacilli",7,32
"exposome_genus_Heterobasidion","order_Lactobacillales",0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","order_Lactobacillales",7,32
"exposome_genus_Heterobasidion","family_Ruminococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","family_Ruminococcaceae",7,9
"exposome_genus_Heterobasidion","family_Streptococcaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","family_Streptococcaceae",7,32
"exposome_genus_Heterobasidion","genus_Flavonifractor",-0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","Flavonifractor",7,9
"exposome_genus_Heterobasidion","genus_Streptococcus",0.974679434480896,0.00481823046819854,2.31711243043294,"Heterobasidion","Streptococcus",7,9
"exposome_genus_Hortaea","class_unclassified_Firmicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","class_unclassified_Firmicutes",6,12
"exposome_genus_Hortaea","order_unclassified_Firmicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","order_unclassified_Firmicutes",6,12
"exposome_genus_Hortaea","family_Clostridiales_Incertae.Sedis.XIII",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","family_Clostridiales_Incertae.Sedis.XIII",6,4
"exposome_genus_Hortaea","family_unclassified_Firmicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","family_unclassified_Firmicutes",6,12
"exposome_genus_Hortaea","genus_Anaerovorax",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","Anaerovorax",6,4
"exposome_genus_Hortaea","genus_unclassified_Firmicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Hortaea","unclassified_Firmicutes",6,12
"exposome_genus_Humulus","phylum_Firmicutes",1,0.0166666666666667,1.77815125038364,"Humulus","phylum_Firmicutes",8,10
"exposome_genus_Humulus","class_Clostridia",1,0.0166666666666667,1.77815125038364,"Humulus","class_Clostridia",8,10
"exposome_genus_Humulus","class_Gammaproteobacteria",1,0.0166666666666667,1.77815125038364,"Humulus","class_Gammaproteobacteria",8,10
"exposome_genus_Humulus","order_Clostridiales",1,0.0166666666666667,1.77815125038364,"Humulus","order_Clostridiales",8,10
"exposome_genus_Humulus","order_Enterobacteriales",1,0.0166666666666667,1.77815125038364,"Humulus","order_Enterobacteriales",8,10
"exposome_genus_Humulus","family_Enterobacteriaceae",1,0.0166666666666667,1.77815125038364,"Humulus","family_Enterobacteriaceae",8,10
"exposome_genus_Humulus","genus_Coprococcus",1,0.0166666666666667,1.77815125038364,"Humulus","Coprococcus",8,10
"exposome_genus_Humulus","genus_Holdemania",1,0.0166666666666667,1.77815125038364,"Humulus","Holdemania",8,10
"exposome_genus_Hymenobacter","genus_Blautia",1,0.0166666666666667,1.77815125038364,"Hymenobacter","Blautia",1,2
"exposome_genus_Hymenoscyphus","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Hymenoscyphus","family_Peptostreptococcaceae",5,29
"exposome_genus_Hymenoscyphus","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hymenoscyphus","family_unclassified_Clostridiales",5,29
"exposome_genus_Hymenoscyphus","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Hymenoscyphus","Clostridium.XI",5,29
"exposome_genus_Hymenoscyphus","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Hymenoscyphus","Clostridium.XlVa",5,29
"exposome_genus_Hymenoscyphus","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hymenoscyphus","unclassified_Clostridiales",5,29
"exposome_genus_Hypsizygus","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Hypsizygus","family_Peptostreptococcaceae",5,29
"exposome_genus_Hypsizygus","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hypsizygus","family_unclassified_Clostridiales",5,29
"exposome_genus_Hypsizygus","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Hypsizygus","Clostridium.XI",5,29
"exposome_genus_Hypsizygus","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Hypsizygus","Clostridium.XlVa",5,29
"exposome_genus_Hypsizygus","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Hypsizygus","unclassified_Clostridiales",5,29
"exposome_genus_Isaria","phylum_Verrucomicrobia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","phylum_Verrucomicrobia",8,23
"exposome_genus_Isaria","class_Verrucomicrobiae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","class_Verrucomicrobiae",8,23
"exposome_genus_Isaria","order_Verrucomicrobiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","order_Verrucomicrobiales",8,23
"exposome_genus_Isaria","family_Verrucomicrobiaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","family_Verrucomicrobiaceae",8,23
"exposome_genus_Isaria","genus_Akkermansia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","Akkermansia",8,23
"exposome_genus_Isaria","genus_Anaerotruncus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","Anaerotruncus",8,10
"exposome_genus_Isaria","genus_Oscillibacter",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","Oscillibacter",8,23
"exposome_genus_Isaria","genus_Parabacteroides",-0.974679434480896,0.00481823046819854,2.31711243043294,"Isaria","Parabacteroides",8,23
"exposome_genus_Jaapia","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Jaapia","family_Peptostreptococcaceae",5,29
"exposome_genus_Jaapia","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Jaapia","family_unclassified_Clostridiales",5,29
"exposome_genus_Jaapia","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Jaapia","Clostridium.XI",5,29
"exposome_genus_Jaapia","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Jaapia","Clostridium.XlVa",5,29
"exposome_genus_Jaapia","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Jaapia","unclassified_Clostridiales",5,29
"exposome_genus_Juglans","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Juglans","family_Prevotellaceae",2,17
"exposome_genus_Juglans","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Juglans","Faecalibacterium",2,29
"exposome_genus_Kwoniella","phylum_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Kwoniella","phylum_unclassified_Bacteria",5,22
"exposome_genus_Kwoniella","class_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Kwoniella","class_unclassified_Bacteria",5,22
"exposome_genus_Kwoniella","order_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Kwoniella","order_unclassified_Bacteria",5,22
"exposome_genus_Kwoniella","family_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Kwoniella","family_unclassified_Bacteria",5,22
"exposome_genus_Kwoniella","genus_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Kwoniella","unclassified_Bacteria",5,22
"exposome_genus_Laccaria","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Laccaria","family_Peptostreptococcaceae",5,29
"exposome_genus_Laccaria","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Laccaria","family_unclassified_Clostridiales",5,29
"exposome_genus_Laccaria","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Laccaria","Clostridium.XI",5,29
"exposome_genus_Laccaria","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Laccaria","Clostridium.XlVa",5,29
"exposome_genus_Laccaria","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Laccaria","unclassified_Clostridiales",5,29
"exposome_genus_Laetiporus","family_Peptostreptococcaceae",1,0.0166666666666667,1.77815125038364,"Laetiporus","family_Peptostreptococcaceae",5,29
"exposome_genus_Laetiporus","family_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Laetiporus","family_unclassified_Clostridiales",5,29
"exposome_genus_Laetiporus","genus_Clostridium.XI",1,0.0166666666666667,1.77815125038364,"Laetiporus","Clostridium.XI",5,29
"exposome_genus_Laetiporus","genus_Clostridium.XlVa",1,0.0166666666666667,1.77815125038364,"Laetiporus","Clostridium.XlVa",5,29
"exposome_genus_Laetiporus","genus_unclassified_Clostridiales",-1,0.0166666666666667,1.77815125038364,"Laetiporus","unclassified_Clostridiales",5,29
"exposome_genus_Lecanosticta","family_Prevotellaceae",1,0.0166666666666667,1.77815125038364,"Lecanosticta","family_Prevotellaceae",1,17
"exposome_genus_Lentinula","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Lentinula","class_Bacilli",3,32
"exposome_genus_Lentinula","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Lentinula","order_Lactobacillales",3,32
"exposome_genus_Lentinula","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Lentinula","family_Streptococcaceae",3,32
"exposome_genus_Leptosphaeria","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Leptosphaeria","family_Prevotellaceae",2,17
"exposome_genus_Leptosphaeria","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Leptosphaeria","Faecalibacterium",2,29
"exposome_genus_Leptoxyphium","phylum_Proteobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Leptoxyphium","phylum_Proteobacteria",4,9
"exposome_genus_Leptoxyphium","family_Ruminococcaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Leptoxyphium","family_Ruminococcaceae",4,9
"exposome_genus_Leptoxyphium","genus_Flavonifractor",0.974679434480896,0.00481823046819854,2.31711243043294,"Leptoxyphium","Flavonifractor",4,9
"exposome_genus_Leptoxyphium","genus_Streptococcus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Leptoxyphium","Streptococcus",4,9
"exposome_genus_Leucoagaricus","class_Betaproteobacteria",1,0.0166666666666667,1.77815125038364,"Leucoagaricus","class_Betaproteobacteria",11,34
"exposome_genus_Leucoagaricus","order_Burkholderiales",1,0.0166666666666667,1.77815125038364,"Leucoagaricus","order_Burkholderiales",11,34
"exposome_genus_Leucoagaricus","family_Clostridiaceae.1",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","family_Clostridiaceae.1",11,34
"exposome_genus_Leucoagaricus","family_Rikenellaceae",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","family_Rikenellaceae",11,34
"exposome_genus_Leucoagaricus","family_Sutterellaceae",1,0.0166666666666667,1.77815125038364,"Leucoagaricus","family_Sutterellaceae",11,34
"exposome_genus_Leucoagaricus","genus_Alistipes",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Alistipes",11,34
"exposome_genus_Leucoagaricus","genus_Clostridium.sensu.stricto",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Clostridium.sensu.stricto",11,34
"exposome_genus_Leucoagaricus","genus_Eggerthella",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Eggerthella",11,34
"exposome_genus_Leucoagaricus","genus_Odoribacter",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Odoribacter",11,34
"exposome_genus_Leucoagaricus","genus_Parasutterella",-1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Parasutterella",11,34
"exposome_genus_Leucoagaricus","genus_Roseburia",1,0.0166666666666667,1.77815125038364,"Leucoagaricus","Roseburia",11,34
"exposome_genus_Lymnaea","phylum_Bacteroidetes",0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","phylum_Bacteroidetes",6,6
"exposome_genus_Lymnaea","class_Bacteroidia",0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","class_Bacteroidia",6,6
"exposome_genus_Lymnaea","order_Bacteroidales",0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","order_Bacteroidales",6,6
"exposome_genus_Lymnaea","family_Bacteroidaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","family_Bacteroidaceae",6,6
"exposome_genus_Lymnaea","genus_Bacteroides",0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","Bacteroides",6,6
"exposome_genus_Lymnaea","genus_unclassified_Clostridiales_Incertae.Sedis.XIII",-0.974679434480896,0.00481823046819854,2.31711243043294,"Lymnaea","unclassified_Clostridiales_Incertae.Sedis.XIII",6,6
"exposome_genus_Macrocystidia","phylum_Actinobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","phylum_Actinobacteria",10,5
"exposome_genus_Macrocystidia","class_Actinobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","class_Actinobacteria",10,5
"exposome_genus_Macrocystidia","class_Erysipelotrichia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","class_Erysipelotrichia",10,5
"exposome_genus_Macrocystidia","order_Coriobacteriales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","order_Coriobacteriales",10,5
"exposome_genus_Macrocystidia","order_Erysipelotrichales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","order_Erysipelotrichales",10,5
"exposome_genus_Macrocystidia","family_Coriobacteriaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","family_Coriobacteriaceae",10,5
"exposome_genus_Macrocystidia","family_Erysipelotrichaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","family_Erysipelotrichaceae",10,5
"exposome_genus_Macrocystidia","genus_Lachnospiracea_incertae_sedis",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","Lachnospiracea_incertae_sedis",10,5
"exposome_genus_Macrocystidia","genus_Prevotella",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","Prevotella",10,5
"exposome_genus_Macrocystidia","genus_Ruminococcus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrocystidia","Ruminococcus",10,5
"exposome_genus_Macrostomum","phylum_Firmicutes",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","phylum_Firmicutes",8,10
"exposome_genus_Macrostomum","class_Clostridia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","class_Clostridia",8,10
"exposome_genus_Macrostomum","class_Gammaproteobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","class_Gammaproteobacteria",8,10
"exposome_genus_Macrostomum","order_Clostridiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","order_Clostridiales",8,10
"exposome_genus_Macrostomum","order_Enterobacteriales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","order_Enterobacteriales",8,10
"exposome_genus_Macrostomum","family_Enterobacteriaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","family_Enterobacteriaceae",8,10
"exposome_genus_Macrostomum","genus_Coprococcus",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","Coprococcus",8,10
"exposome_genus_Macrostomum","genus_Holdemania",-0.974679434480896,0.00481823046819854,2.31711243043294,"Macrostomum","Holdemania",8,10
"exposome_genus_Magnaporthe","family_Prevotellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Magnaporthe","family_Prevotellaceae",2,17
"exposome_genus_Magnaporthe","genus_Faecalibacterium",0.974679434480896,0.00481823046819854,2.31711243043294,"Magnaporthe","Faecalibacterium",2,29
"exposome_genus_Malassezia","class_Bacilli",1,0.0166666666666667,1.77815125038364,"Malassezia","class_Bacilli",3,32
"exposome_genus_Malassezia","order_Lactobacillales",1,0.0166666666666667,1.77815125038364,"Malassezia","order_Lactobacillales",3,32
"exposome_genus_Malassezia","family_Streptococcaceae",1,0.0166666666666667,1.77815125038364,"Malassezia","family_Streptococcaceae",3,32
"exposome_genus_Malus","class_Bacilli",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","class_Bacilli",14,32
"exposome_genus_Malus","class_Betaproteobacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","class_Betaproteobacteria",14,34
"exposome_genus_Malus","order_Burkholderiales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","order_Burkholderiales",14,34
"exposome_genus_Malus","order_Lactobacillales",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","order_Lactobacillales",14,32
"exposome_genus_Malus","family_Clostridiaceae.1",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","family_Clostridiaceae.1",14,34
"exposome_genus_Malus","family_Rikenellaceae",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","family_Rikenellaceae",14,34
"exposome_genus_Malus","family_Streptococcaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","family_Streptococcaceae",14,32
"exposome_genus_Malus","family_Sutterellaceae",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","family_Sutterellaceae",14,34
"exposome_genus_Malus","genus_Alistipes",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Alistipes",14,34
"exposome_genus_Malus","genus_Clostridium.sensu.stricto",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Clostridium.sensu.stricto",14,34
"exposome_genus_Malus","genus_Eggerthella",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Eggerthella",14,34
"exposome_genus_Malus","genus_Odoribacter",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Odoribacter",14,34
"exposome_genus_Malus","genus_Parasutterella",0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Parasutterella",14,34
"exposome_genus_Malus","genus_Roseburia",-0.974679434480896,0.00481823046819854,2.31711243043294,"Malus","Roseburia",14,34
"exposome_genus_Massilia","phylum_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Massilia","phylum_unclassified_Bacteria",5,22
"exposome_genus_Massilia","class_unclassified_Bacteria",-0.974679434480896,0.00481823046819854,2.31711243043294,"Massilia","class_unclassified_Bacteria",5,22
