"from","to","cor","p_value","p_adjust","from_id","to_id"
"PM2297","PM1015",1,0.0166666666666667,0.0166944213155704,"Parathion","Ethylparaben"
"PM2297","PM1499",1,0.0166666666666667,0.0166944213155704,"Parathion","Aldicarb"
"PM2297","PM1849",1,0.0166666666666667,0.0166944213155704,"Parathion","Aminocarb"
"PM2297","PM2255",1,0.0166666666666667,0.0166944213155704,"Parathion","Fenitrothion"
"PM2297","PM1860",1,0.0166666666666667,0.0166944213155704,"Parathion","Ethirimol"
"PM2297","PM2201",1,0.0166666666666667,0.0166944213155704,"Parathion","Diethofencarb"
"PM2297","NM2328",1,0.0166666666666667,0.0166944213155704,"Parathion","Methylparaben"
"PM2297","PM2002",1,0.0166666666666667,0.0166944213155704,"Parathion","Chrysene"
"PM2297","PM1926",1,0.0166666666666667,0.0166944213155704,"Parathion","7H-Benzo[c]fluorene"
"PM2297","PM0834",1,0.0166666666666667,0.0166944213155704,"Parathion","Chloral"
"PM2297","PM1996",1,0.0166666666666667,0.0166944213155704,"Parathion","Cyclopenta[cd]pyrene"
"PM2297","PM0711",1,0.0166666666666667,0.0166944213155704,"Parathion","Dimethyl sulfate"
"PM2297","PM1768",1,0.0166666666666667,0.0166944213155704,"Parathion","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM2297","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Parathion","Fusarin C"
"PM2297","NM4281",1,0.0166666666666667,0.0166944213155704,"Parathion","Saxitoxin"
"PM2297","NM3747",1,0.0166666666666667,0.0166944213155704,"Parathion","Oxybenzone"
"PM2297","NM1240",1,0.0166666666666667,0.0166944213155704,"Parathion","4-Hydroxybenzoic acid"
"PM1048","NM0692",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Benzoic acid"
"PM1048","PM0996",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Fenuron"
"PM1048","PM1944",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Thiofanox"
"PM1048","PM1990",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Prometon"
"PM1048","NM3471",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Propoxur"
"PM1048","PM2493",1,0.0166666666666667,0.0166944213155704,"Glyphosate","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"PM1048","PM0716",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Naphthalene"
"PM1048","PM1121",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Anthracene"
"PM1048","PM1810",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Pyrene"
"PM1048","NM3981",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Benzo[b]fluoranthene"
"PM1048","PM2151",1,0.0166666666666667,0.0166944213155704,"Glyphosate","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM1048","PM1704",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Dichloronaphthalene"
"PM1048","PM1795",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Bisphenol F"
"PM1048","NM0104",-1,0.0166666666666667,0.0166944213155704,"Glyphosate","Ethyl carbamate"
"PM1048","PM1927",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Bergapten"
"PM1048","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Glyphosate","4-Nitrotoluene"
"PM1048","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Glyphosate","Fusarin C"
"PM1048","PM2594",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Fumitremorgin C"
"PM1048","PM2308",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Ethinylestradiol"
"PM1048","PM2286",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Testosterone"
"PM1048","PM2159",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Galaxolide"
"PM1048","PM1900",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Clofibric acid"
"PM1048","PM2804",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Budesonide"
"PM1048","PM2019",1,0.0166666666666667,0.0166944213155704,"Glyphosate","Naproxen"
"PM2056","PM1018",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Cyromazine"
"PM2056","PM1979",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Dioxacarb"
"PM2056","PM1019",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Fluorene"
"PM2056","NM3982",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Benzo[k]fluoranthene"
"PM2056","PM2262",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Dibenz[a,j]acridine"
"PM2056","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"3-Hydroxycarbofuran","Musk xylene"
"PM2056","PM2295",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Octyl-methoxycinnamate"
"PM2056","PM1149",1,0.0166666666666667,0.0166944213155704,"3-Hydroxycarbofuran","Aspirin"
"NM3853","PM1307",1,0.0166666666666667,0.0166944213155704,"Dinoseb","Dibromoethane"
"NM1340","PM1015",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Ethylparaben"
"NM1340","PM1499",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Aldicarb"
"NM1340","PM1849",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Aminocarb"
"NM1340","PM2255",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Fenitrothion"
"NM1340","PM1860",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Ethirimol"
"NM1340","PM2201",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Diethofencarb"
"NM1340","NM2328",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Methylparaben"
"NM1340","PM2002",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Chrysene"
"NM1340","PM1926",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","7H-Benzo[c]fluorene"
"NM1340","PM0834",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Chloral"
"NM1340","PM1996",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Cyclopenta[cd]pyrene"
"NM1340","PM0711",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Dimethyl sulfate"
"NM1340","PM1768",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","2-Amino-3-methylimidazo(4,5-f)quinoline"
"NM1340","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"4-Nitrophenol","Fusarin C"
"NM1340","NM4281",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Saxitoxin"
"NM1340","NM3747",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","Oxybenzone"
"NM1340","NM1240",1,0.0166666666666667,0.0166944213155704,"4-Nitrophenol","4-Hydroxybenzoic acid"
"NM0692","PM0996",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Fenuron"
"NM0692","PM1944",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Thiofanox"
"NM0692","PM1990",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Prometon"
"NM0692","NM3471",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Propoxur"
"NM0692","PM2493",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"NM0692","PM0716",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Naphthalene"
"NM0692","PM1121",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Anthracene"
"NM0692","PM1810",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Pyrene"
"NM0692","NM3981",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Benzo[b]fluoranthene"
"NM0692","PM2151",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","2,4,4'-Trichlorobiphenyl (PCB 28)"
"NM0692","PM1704",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Dichloronaphthalene"
"NM0692","PM1795",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Bisphenol F"
"NM0692","NM0104",-1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Ethyl carbamate"
"NM0692","PM1927",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Bergapten"
"NM0692","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Benzoic acid","4-Nitrotoluene"
"NM0692","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Benzoic acid","Fusarin C"
"NM0692","PM2594",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Fumitremorgin C"
"NM0692","PM2308",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Ethinylestradiol"
"NM0692","PM2286",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Testosterone"
"NM0692","PM2159",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Galaxolide"
"NM0692","PM1900",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Clofibric acid"
"NM0692","PM2804",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Budesonide"
"NM0692","PM2019",1,0.0166666666666667,0.0166944213155704,"Benzoic acid","Naproxen"
"PM1801","PM1902",1,0.0166666666666667,0.0166944213155704,"Carbaryl","Metribuzin"
"PM1801","PM3167",1,0.0166666666666667,0.0166944213155704,"Carbaryl","Tris(2,3-dibromopropyl) phosphate"
"PM1801","PM2383",1,0.0166666666666667,0.0166944213155704,"Carbaryl","3,3',4,4'-Tetrachloroazobenzene"
"PM0996","PM1944",1,0.0166666666666667,0.0166944213155704,"Fenuron","Thiofanox"
"PM0996","PM1990",1,0.0166666666666667,0.0166944213155704,"Fenuron","Prometon"
"PM0996","NM3471",1,0.0166666666666667,0.0166944213155704,"Fenuron","Propoxur"
"PM0996","PM2493",1,0.0166666666666667,0.0166944213155704,"Fenuron","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"PM0996","PM0716",1,0.0166666666666667,0.0166944213155704,"Fenuron","Naphthalene"
"PM0996","PM1121",1,0.0166666666666667,0.0166944213155704,"Fenuron","Anthracene"
"PM0996","PM1810",1,0.0166666666666667,0.0166944213155704,"Fenuron","Pyrene"
"PM0996","NM3981",1,0.0166666666666667,0.0166944213155704,"Fenuron","Benzo[b]fluoranthene"
"PM0996","PM2151",1,0.0166666666666667,0.0166944213155704,"Fenuron","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM0996","PM1704",1,0.0166666666666667,0.0166944213155704,"Fenuron","Dichloronaphthalene"
"PM0996","PM1795",1,0.0166666666666667,0.0166944213155704,"Fenuron","Bisphenol F"
"PM0996","NM0104",-1,0.0166666666666667,0.0166944213155704,"Fenuron","Ethyl carbamate"
"PM0996","PM1927",1,0.0166666666666667,0.0166944213155704,"Fenuron","Bergapten"
"PM0996","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Fenuron","4-Nitrotoluene"
"PM0996","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Fenuron","Fusarin C"
"PM0996","PM2594",1,0.0166666666666667,0.0166944213155704,"Fenuron","Fumitremorgin C"
"PM0996","PM2308",1,0.0166666666666667,0.0166944213155704,"Fenuron","Ethinylestradiol"
"PM0996","PM2286",1,0.0166666666666667,0.0166944213155704,"Fenuron","Testosterone"
"PM0996","PM2159",1,0.0166666666666667,0.0166944213155704,"Fenuron","Galaxolide"
"PM0996","PM1900",1,0.0166666666666667,0.0166944213155704,"Fenuron","Clofibric acid"
"PM0996","PM2804",1,0.0166666666666667,0.0166944213155704,"Fenuron","Budesonide"
"PM0996","PM2019",1,0.0166666666666667,0.0166944213155704,"Fenuron","Naproxen"
"PM1015","PM1499",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Aldicarb"
"PM1015","PM1849",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Aminocarb"
"PM1015","PM2255",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Fenitrothion"
"PM1015","PM1860",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Ethirimol"
"PM1015","PM2201",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Diethofencarb"
"PM1015","NM2328",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Methylparaben"
"PM1015","PM2002",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Chrysene"
"PM1015","PM1926",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","7H-Benzo[c]fluorene"
"PM1015","PM0834",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Chloral"
"PM1015","PM1996",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Cyclopenta[cd]pyrene"
"PM1015","PM0711",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Dimethyl sulfate"
"PM1015","PM1768",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM1015","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Ethylparaben","Fusarin C"
"PM1015","NM4281",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Saxitoxin"
"PM1015","NM3747",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","Oxybenzone"
"PM1015","NM1240",1,0.0166666666666667,0.0166944213155704,"Ethylparaben","4-Hydroxybenzoic acid"
"PM1018","PM1979",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Dioxacarb"
"PM1018","PM1019",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Fluorene"
"PM1018","NM3982",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Benzo[k]fluoranthene"
"PM1018","PM2262",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Dibenz[a,j]acridine"
"PM1018","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Cyromazine","Musk xylene"
"PM1018","PM2295",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Octyl-methoxycinnamate"
"PM1018","PM1149",1,0.0166666666666667,0.0166944213155704,"Cyromazine","Aspirin"
"PM1454","PM1594",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Isoprocarb"
"PM1454","PM1836",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Aldicarb sulfoxide"
"PM1454","PM1956",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Thidiazuron"
"PM1454","PM1977",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Mexacarbate"
"PM1454","PM2318",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Fenoxycarb"
"PM1454","NM4272",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Pentachloronaphthalene"
"PM1454","PM2111",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","1-Nitropyrene"
"PM1454","PM2128",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Citrinin"
"PM1454","PM2233",1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Estradiol"
"PM1454","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Tricyclazole","Musk xylene"
"PM1454","NM2302",-1,0.0166666666666667,0.0166944213155704,"Tricyclazole","Paracetamol"
"PM1594","PM1836",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Aldicarb sulfoxide"
"PM1594","PM1956",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Thidiazuron"
"PM1594","PM1977",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Mexacarbate"
"PM1594","PM2318",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Fenoxycarb"
"PM1594","NM4272",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Pentachloronaphthalene"
"PM1594","PM2111",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","1-Nitropyrene"
"PM1594","PM2128",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Citrinin"
"PM1594","PM2233",1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Estradiol"
"PM1594","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Isoprocarb","Musk xylene"
"PM1594","NM2302",-1,0.0166666666666667,0.0166944213155704,"Isoprocarb","Paracetamol"
"PM1499","PM1849",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Aminocarb"
"PM1499","PM2255",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Fenitrothion"
"PM1499","PM1860",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Ethirimol"
"PM1499","PM2201",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Diethofencarb"
"PM1499","NM2328",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Methylparaben"
"PM1499","PM2002",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Chrysene"
"PM1499","PM1926",1,0.0166666666666667,0.0166944213155704,"Aldicarb","7H-Benzo[c]fluorene"
"PM1499","PM0834",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Chloral"
"PM1499","PM1996",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Cyclopenta[cd]pyrene"
"PM1499","PM0711",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Dimethyl sulfate"
"PM1499","PM1768",1,0.0166666666666667,0.0166944213155704,"Aldicarb","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM1499","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Aldicarb","Fusarin C"
"PM1499","NM4281",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Saxitoxin"
"PM1499","NM3747",1,0.0166666666666667,0.0166944213155704,"Aldicarb","Oxybenzone"
"PM1499","NM1240",1,0.0166666666666667,0.0166944213155704,"Aldicarb","4-Hydroxybenzoic acid"
"PM1836","PM1956",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Thidiazuron"
"PM1836","PM1977",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Mexacarbate"
"PM1836","PM2318",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Fenoxycarb"
"PM1836","NM4272",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Pentachloronaphthalene"
"PM1836","PM2111",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","1-Nitropyrene"
"PM1836","PM2128",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Citrinin"
"PM1836","PM2233",1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Estradiol"
"PM1836","NM4270",0.974679434480896,0.00481823046819854,0.0166944213155704,"Aldicarb sulfoxide","Musk xylene"
"PM1836","NM2302",-1,0.0166666666666667,0.0166944213155704,"Aldicarb sulfoxide","Paracetamol"
"PM1849","PM2255",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Fenitrothion"
"PM1849","PM1860",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Ethirimol"
"PM1849","PM2201",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Diethofencarb"
"PM1849","NM2328",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Methylparaben"
"PM1849","PM2002",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Chrysene"
"PM1849","PM1926",1,0.0166666666666667,0.0166944213155704,"Aminocarb","7H-Benzo[c]fluorene"
"PM1849","PM0834",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Chloral"
"PM1849","PM1996",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Cyclopenta[cd]pyrene"
"PM1849","PM0711",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Dimethyl sulfate"
"PM1849","PM1768",1,0.0166666666666667,0.0166944213155704,"Aminocarb","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM1849","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Aminocarb","Fusarin C"
"PM1849","NM4281",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Saxitoxin"
"PM1849","NM3747",1,0.0166666666666667,0.0166944213155704,"Aminocarb","Oxybenzone"
"PM1849","NM1240",1,0.0166666666666667,0.0166944213155704,"Aminocarb","4-Hydroxybenzoic acid"
"PM2255","PM1860",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Ethirimol"
"PM2255","PM2201",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Diethofencarb"
"PM2255","NM2328",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Methylparaben"
"PM2255","PM2002",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Chrysene"
"PM2255","PM1926",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","7H-Benzo[c]fluorene"
"PM2255","PM0834",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Chloral"
"PM2255","PM1996",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Cyclopenta[cd]pyrene"
"PM2255","PM0711",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Dimethyl sulfate"
"PM2255","PM1768",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM2255","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Fenitrothion","Fusarin C"
"PM2255","NM4281",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Saxitoxin"
"PM2255","NM3747",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","Oxybenzone"
"PM2255","NM1240",1,0.0166666666666667,0.0166944213155704,"Fenitrothion","4-Hydroxybenzoic acid"
"PM1860","PM2201",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Diethofencarb"
"PM1860","NM2328",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Methylparaben"
"PM1860","PM2002",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Chrysene"
"PM1860","PM1926",1,0.0166666666666667,0.0166944213155704,"Ethirimol","7H-Benzo[c]fluorene"
"PM1860","PM0834",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Chloral"
"PM1860","PM1996",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Cyclopenta[cd]pyrene"
"PM1860","PM0711",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Dimethyl sulfate"
"PM1860","PM1768",1,0.0166666666666667,0.0166944213155704,"Ethirimol","2-Amino-3-methylimidazo(4,5-f)quinoline"
"PM1860","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Ethirimol","Fusarin C"
"PM1860","NM4281",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Saxitoxin"
"PM1860","NM3747",1,0.0166666666666667,0.0166944213155704,"Ethirimol","Oxybenzone"
"PM1860","NM1240",1,0.0166666666666667,0.0166944213155704,"Ethirimol","4-Hydroxybenzoic acid"
"PM1890","PM1936",1,0.0166666666666667,0.0166944213155704,"Simetryn","Pyracarbolid"
"PM1890","PM0901",-1,0.0166666666666667,0.0166944213155704,"Simetryn","Acenaphthylene"
"PM1890","NM2977",1,0.0166666666666667,0.0166944213155704,"Simetryn","Phenanthrene"
"PM1890","PM2291",-1,0.0166666666666667,0.0166944213155704,"Simetryn","3,3′,4,4′-Tetrachlorobiphenyl (PCB77)"
"PM1890","PM2187",1,0.0166666666666667,0.0166944213155704,"Simetryn","Tetrachloronaphthalene"
"PM1890","NM4350",1,0.0166666666666667,0.0166944213155704,"Simetryn","Hexachloronaphthalene"
"PM1890","PM2004",1,0.0166666666666667,0.0166944213155704,"Simetryn","Bisphenol A"
"PM1890","PM0320",1,0.0166666666666667,0.0166944213155704,"Simetryn","N-Nitrosodiethylamine"
"PM1890","PM0682",1,0.0166666666666667,0.0166944213155704,"Simetryn","Styrene oxide"
"PM1890","PM2143",1,0.0166666666666667,0.0166944213155704,"Simetryn","Enzacamene"
"PM1890","NM4256",1,0.0166666666666667,0.0166944213155704,"Simetryn","Diclofenac"
"PM1902","PM3167",1,0.0166666666666667,0.0166944213155704,"Metribuzin","Tris(2,3-dibromopropyl) phosphate"
"PM1902","PM2383",1,0.0166666666666667,0.0166944213155704,"Metribuzin","3,3',4,4'-Tetrachloroazobenzene"
"PM1935","NM2680",-1,0.0166666666666667,0.0166944213155704,"Pymetrozin","Tetrachloroethylene"
"PM1935","NM4337",1,0.0166666666666667,0.0166944213155704,"Pymetrozin","Zeranol"
"PM1935","NM1254",0.974679434480896,0.00481823046819854,0.0166944213155704,"Pymetrozin","Salicylic acid"
"PM1936","PM0901",-1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Acenaphthylene"
"PM1936","NM2977",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Phenanthrene"
"PM1936","PM2291",-1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","3,3′,4,4′-Tetrachlorobiphenyl (PCB77)"
"PM1936","PM2187",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Tetrachloronaphthalene"
"PM1936","NM4350",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Hexachloronaphthalene"
"PM1936","PM2004",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Bisphenol A"
"PM1936","PM0320",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","N-Nitrosodiethylamine"
"PM1936","PM0682",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Styrene oxide"
"PM1936","PM2143",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Enzacamene"
"PM1936","NM4256",1,0.0166666666666667,0.0166944213155704,"Pyracarbolid","Diclofenac"
"PM1944","PM1990",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Prometon"
"PM1944","NM3471",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Propoxur"
"PM1944","PM2493",1,0.0166666666666667,0.0166944213155704,"Thiofanox","1,2,3,7,8-Pentachlorodibenzo-P-dioxin"
"PM1944","PM0716",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Naphthalene"
"PM1944","PM1121",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Anthracene"
"PM1944","PM1810",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Pyrene"
"PM1944","NM3981",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Benzo[b]fluoranthene"
"PM1944","PM2151",1,0.0166666666666667,0.0166944213155704,"Thiofanox","2,4,4'-Trichlorobiphenyl (PCB 28)"
"PM1944","PM1704",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Dichloronaphthalene"
"PM1944","PM1795",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Bisphenol F"
"PM1944","NM0104",-1,0.0166666666666667,0.0166944213155704,"Thiofanox","Ethyl carbamate"
"PM1944","PM1927",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Bergapten"
"PM1944","NM1145",-0.974679434480896,0.00481823046819854,0.0166944213155704,"Thiofanox","4-Nitrotoluene"
"PM1944","PM2807",0.974679434480896,0.00481823046819854,0.0166944213155704,"Thiofanox","Fusarin C"
"PM1944","PM2594",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Fumitremorgin C"
"PM1944","PM2308",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Ethinylestradiol"
"PM1944","PM2286",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Testosterone"
"PM1944","PM2159",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Galaxolide"
"PM1944","PM1900",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Clofibric acid"
"PM1944","PM2804",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Budesonide"
"PM1944","PM2019",1,0.0166666666666667,0.0166944213155704,"Thiofanox","Naproxen"
"PM1956","PM1977",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Mexacarbate"
"PM1956","PM2318",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Fenoxycarb"
"PM1956","NM4272",1,0.0166666666666667,0.0166944213155704,"Thidiazuron","Pentachloronaphthalene"
